json,best_CE_T1,best_CE_Tstar,delta
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/134_edge_heavy_neg_pairs20.json,0.0074747344478964806,0.006607255432754755,0.0008674790151417255
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/135_uniform_pairs20.json,0.00798868015408516,0.006854783743619919,0.0011338964104652405
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/136_boundary_band_pairs20.json,0.006218218244612217,0.005294313188642263,0.0009239050559699535
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/137_spread_poisson_pairs20.json,0.0059323301538825035,0.005081879440695047,0.0008504507131874561
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/138_near_both_pairs20.json,0.006431304384022951,0.005453538615256548,0.0009777657687664032
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/139_deep_pos_near_neg_pairs20.json,0.005772839300334454,0.00487959198653698,0.0008932473137974739
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/140_grid_like_pairs20.json,0.006333616562187672,0.0050538890063762665,0.0012797275558114052
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/141_cluster_pos_pairs20.json,0.013769268058240414,0.009822912514209747,0.003946355544030666
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/142_cluster_neg_pairs20.json,0.007474037818610668,0.007739946711808443,-0.0002659088931977749
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/143_edge_heavy_neg_pairs20.json,0.00634496146813035,0.006000978406518698,0.0003439830616116524
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/144_uniform_pairs20.json,0.006314973812550306,0.005261152051389217,0.001053821761161089
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/145_boundary_band_pairs20.json,0.005603855475783348,0.005073453299701214,0.0005304021760821342
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/146_spread_poisson_pairs20.json,0.00548985879868269,0.005100087262690067,0.0003897715359926224
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/147_near_both_pairs20.json,0.005804266780614853,0.004877366125583649,0.0009269006550312042
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/148_deep_pos_near_neg_pairs20.json,0.0061556193977594376,0.005493135191500187,0.0006624842062592506
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/149_grid_like_pairs20.json,0.009640256874263287,0.008196575567126274,0.0014436813071370125
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/150_cluster_pos_pairs20.json,0.03179999440908432,0.027962811291217804,0.003837183117866516
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/151_cluster_neg_pairs20.json,0.007218851707875729,0.0063546947203576565,0.0008641569875180721
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/152_edge_heavy_neg_pairs20.json,0.0061317081563174725,0.004875971470028162,0.0012557366862893105
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/153_uniform_pairs20.json,0.005616697948426008,0.004945739638060331,0.0006709583103656769
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/154_boundary_band_pairs20.json,0.008068187162280083,0.007481093518435955,0.0005870936438441277
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/155_spread_poisson_pairs20.json,0.005008496809750795,0.004426446743309498,0.0005820500664412975
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/156_near_both_pairs20.json,0.0056222607381641865,0.00500973965972662,0.0006125210784375668
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/157_deep_pos_near_neg_pairs20.json,0.006391719914972782,0.005648057442158461,0.0007436624728143215
