dataset,sample_id,iteration,n_inclusion,n_exclusion,miou,dice
Bird,sample_000006,3,3,3,0.8226445812982233,0.9026933607782978
Bird,sample_000006,4,4,4,0.8150381273275403,0.8980947728383
Bird,sample_000006,5,5,5,0.8231901493171042,0.9030217167698488
Bird,sample_000006,6,6,6,0.8232419800297429,0.90305290142158
Bird,sample_000006,7,7,7,0.8244328838871784,0.9037689368222994
Bird,sample_000006,8,8,8,0.8219381793718797,0.9022679130147502
Bird,sample_000006,9,9,9,0.8209124397846416,0.9016495487083722
Bird,sample_000006,10,10,10,0.8232544965302365,0.9030604318782042
Bird,sample_000006,11,11,11,0.822929575470028,0.9028649121103234
Bird,sample_000006,12,12,12,0.8221065306700666,0.9023693366246186
Bird,sample_000006,13,13,13,0.8213286093888397,0.9019005193845196
Bird,sample_000006,14,14,14,0.8205010098146901,0.9014013234721682
Bird,sample_000006,15,15,15,0.8241353676236327,0.9035901416650495
Bird,sample_000006,16,16,16,0.8241353676236327,0.9035901416650495
Bird,sample_000006,17,17,17,0.8239105037703119,0.9034549689440994
Bird,sample_000006,18,18,18,0.8238875712414598,0.9034411816082139
Bird,sample_000006,19,19,19,0.8235044247787611,0.903210777652677
Bird,sample_000006,20,20,20,0.8239770635707206,0.9034949836021036
Bird,sample_000006,21,21,21,0.8236814159292035,0.9033172227721812
Bird,sample_000006,22,22,22,0.8238646419595766,0.9034273958778093
Bird,sample_000006,23,23,23,0.8244285613190857,0.9037663395523835
Bird,sample_000006,24,24,24,0.8250097197186583,0.9041154255834221
Bird,sample_000006,25,25,25,0.8248851184164016,0.9040405996978267
Bird,sample_000006,26,26,26,0.8255538673545104,0.9044420787767348
Bird,sample_000006,27,27,27,0.8252941800063607,0.9042862121036125
Bird,sample_000006,28,28,28,0.8265414224168374,0.9050344134251025
Bird,sample_000006,29,29,29,0.826612048873508,0.9050767505703128
Bird,sample_000006,30,30,30,0.8261544431509508,0.9048023799405015
Bird,sample_000006,31,31,31,0.8257281895761337,0.9045466836636149
Bird,sample_000006,32,32,32,0.8232339199775178,0.9030480520981851
Bird,sample_000006,33,33,33,0.8148045178105995,0.8979529308132743
Bird,sample_000006,34,34,34,0.8123765635286373,0.8964765710134399
Bird,sample_000006,35,35,35,0.8126234792554851,0.8966268930702157
Bird,sample_000006,36,36,36,0.8129855715871254,0.8968472604836241
Bird,sample_000006,37,37,37,0.8117964880684376,0.8961232604373758
Bird,sample_000006,38,38,38,0.8017996441768167,0.8899986707935362
Bird,sample_000006,39,39,39,0.7970211174210222,0.887047024316397
Bird,sample_000006,40,40,40,0.7917525076834746,0.8837744100128176
Bird,sample_000006,41,41,41,0.798011441024244,0.8876600257556245
Bird,sample_000006,42,42,42,0.7937491534606529,0.8850168953995432
Bird,sample_000006,43,43,43,0.7853266331658292,0.8797568115289349
Bird,sample_000006,44,44,44,0.7911012085612045,0.8833685162846804
Bird,sample_000006,45,45,45,0.7791849488099987,0.8758897711349837
Bird,sample_000006,46,46,46,0.7575767366720517,0.8620695994264389
Bird,sample_000006,47,47,47,0.7614577581446714,0.864576802507837
Bird,sample_000006,48,48,48,0.7556636911475622,0.8608296622613804
Bird,sample_000006,49,49,49,0.755130311523469,0.8604834713019218
Bird,sample_000006,50,50,50,0.7410288026810838,0.85125392703434
Bird,sample_000006,51,51,51,0.7411846557667373,0.8513567510625158
Bird,sample_000006,52,52,52,0.7399677959145013,0.8505534385773906
Bird,sample_000006,53,53,53,0.7432758183202233,0.8527346166442269
Bird,sample_000006,54,54,54,0.7345576483123883,0.8469682734696827
Bird,sample_000006,55,55,55,0.7379835688879096,0.8492411344948745
Bird,sample_000006,56,56,56,0.7270697674418605,0.8419691909942907
Bird,sample_000006,57,57,57,0.7232225442436949,0.8393838006119053
Bird,sample_000006,58,58,58,0.7205173102325438,0.8375589201542637
Bird,sample_000006,59,59,59,0.711948769310146,0.8317407413973443
Bird,sample_000006,60,60,60,0.7093262368452885,0.8299483405279173
Bird,sample_000006,61,61,61,0.7044724116180578,0.826616385007137
Bird,sample_000006,62,62,62,0.6909321234975253,0.8172204122166664
Bird,sample_000006,63,63,63,0.6920512215272041,0.8180026854063857
Bird,sample_000006,64,64,64,0.6850267223503986,0.813075203216805
Bird,sample_000006,65,65,65,0.6730460231837484,0.804575622974155
Bird,sample_000006,66,66,66,0.6716857985286119,0.8036029248077812
Bird,sample_000006,67,67,67,0.6656170212765957,0.7992437790608553
Bird,sample_000006,68,68,68,0.6636780178753252,0.7978443073052142
Bird,sample_000006,69,69,69,0.6630222900245784,0.7973702986443788
Bird,sample_000006,70,70,70,0.6657875333219897,0.7993666899334343
Bird,sample_000006,71,71,71,0.6548694779116466,0.7914454724708023
Bird,sample_000006,72,72,72,0.656773616045204,0.7928344701830216
Bird,sample_000006,73,73,73,0.648719577888892,0.7869374350725512
Bird,sample_000006,74,74,74,0.6447494852436514,0.7840093473543649
Bird,sample_000006,75,75,75,0.6443883292619329,0.7837422800867969
Bird,sample_000006,76,76,76,0.6466747479199956,0.785431061886199
Bird,sample_000006,77,77,77,0.6356941737058696,0.7772775423728814
Bird,sample_000006,78,78,78,0.629757785467128,0.772823779193206
Bird,sample_000006,79,79,79,0.6294071909268842,0.7725597314552755
Bird,sample_000006,80,80,80,0.6288913893800568,0.7721710526315789
Bird,sample_000006,81,81,81,0.6264311067225321,0.7703137306379627
Bird,sample_000006,82,82,82,0.6288645984032578,0.7721508577443708
Bird,sample_000006,83,83,83,0.6264079432018363,0.770296217280709
Bird,sample_000006,84,84,84,0.6173167460087846,0.7633838548103818
Bird,sample_000006,85,85,85,0.6193756102710263,0.7649560810260254
Bird,sample_000006,86,86,86,0.6239729851897152,0.7684524199358177
Bird,sample_000006,87,87,87,0.6191179573749737,0.7647595464616187
Bird,sample_000006,88,88,88,0.6122991863133737,0.7595354404580894
Bird,sample_000006,89,89,89,0.44104754200139223,0.6121207373753199
Bird,sample_000006,90,90,90,0.6090430361358271,0.7570251664597675
Bird,sample_000006,91,91,91,0.6115192247577368,0.7589350661946559
Bird,sample_000006,92,92,92,0.6087813480640059,0.7568229813163961
Bird,sample_000006,93,93,93,0.6080244515243349,0.7562378183341119
Bird,sample_000006,94,94,94,0.6022371594232644,0.7517453404214437
Bird,sample_000006,95,95,95,0.5986075336002652,0.7489111880414148
Bird,sample_000006,96,96,96,0.4386607376405964,0.6098181818181818
Bird,sample_000006,97,97,97,0.43854242543097816,0.6097038470027655
Bird,sample_000006,98,98,98,0.43863220408620623,0.6097906092194254
Bird,sample_000006,99,99,99,0.43895555306343687,0.6101030044033409
Bird,sample_000006,100,100,100,0.43830072916472407,0.6094702175660607
Bird,sample_000007,1,1,1,0.9461199593358184,0.9723141215392652
Bird,sample_000007,2,2,2,0.9483695652173914,0.9735006973500697
Bird,sample_000007,3,3,3,0.948996939816389,0.973831123517097
Bird,sample_000007,4,4,4,0.948744059742023,0.9736979620275213
Bird,sample_000007,5,5,5,0.9490489130434783,0.9738584872777971
Bird,sample_000007,6,6,6,0.9456484348125215,0.9720650636492221
Bird,sample_000007,7,7,7,0.9461669505962521,0.9723389355742297
Bird,sample_000007,8,8,8,0.9446143391097519,0.971518434387559
Bird,sample_000007,9,9,9,0.9408583981074687,0.9695281211910152
Bird,sample_000007,10,10,10,0.9396493594066082,0.9688857987137146
Bird,sample_000007,11,11,11,0.9380888290713324,0.9680555555555556
Bird,sample_000007,12,12,12,0.9362843729040912,0.9670938690682369
Bird,sample_000007,13,13,13,0.9247596950613192,0.9609092474599621
Bird,sample_000007,14,14,14,0.9226701916721745,0.9597799931247851
Bird,sample_000007,15,15,15,0.9218337730870713,0.9593272696070019
Bird,sample_000007,16,16,16,0.9194078947368421,0.9580119965724079
Bird,sample_000007,17,17,17,0.9164482306684142,0.9564028038981023
Bird,sample_000007,18,18,18,0.9119947848761408,0.9539720422775315
Bird,sample_000007,19,19,19,0.9103605066580058,0.9530771846310778
Bird,sample_000007,20,20,20,0.9096209912536443,0.9526717557251908
Bird,sample_000007,21,21,21,0.9096209912536443,0.9526717557251908
Bird,sample_000007,22,22,22,0.9096209912536443,0.9526717557251908
Bird,sample_000007,23,23,23,0.9026036644165863,0.9488089204257476
Bird,sample_000007,24,24,24,0.8886780518659076,0.9410582719356999
Bird,sample_000007,25,25,25,0.887452711223203,0.9403708034073827
Bird,sample_000007,26,26,26,0.8918833227647431,0.9428523546170605
Bird,sample_000007,27,27,27,0.7888982338099243,0.8819934179595674
Bird,sample_000007,28,28,28,0.7661948829613501,0.8676221297580521
Bird,sample_000007,29,29,29,0.7593741570002698,0.8632321373811714
Bird,sample_000007,30,30,30,0.752070531659097,0.8584934431229033
Bird,sample_000007,31,31,31,0.7221652129297076,0.8386712349173246
Bird,sample_000007,32,32,32,0.7094254032258065,0.830016217013121
Bird,sample_000007,33,33,33,0.7065763052208835,0.8280629504338873
Bird,sample_000007,34,34,34,0.7012954658694569,0.8244252452774931
Bird,sample_000007,35,35,35,0.04467726965249265,0.08553315162558164
Bird,sample_000007,36,36,36,0.04408730589640569,0.0844513780551222
Bird,sample_000007,37,37,37,0.043959783449342614,0.0842173887275529
Bird,sample_000007,38,38,38,0.043929885306210774,0.08416252072968491
Bird,sample_000007,39,39,39,0.043845845289888614,0.08400827667750517
Bird,sample_000007,40,40,40,0.04377425913375639,0.08387687040698875
Bird,sample_000007,41,41,41,0.043803945745992605,0.08393136646879891
Bird,sample_000007,42,42,42,0.043703578403481526,0.08374710848521459
Bird,sample_000007,43,43,43,0.04362977632447535,0.08361159735808535
Bird,sample_000007,44,44,44,0.043521538720693406,0.08341282303391398
Bird,sample_000007,45,45,45,0.04357492218763895,0.08351086493395825
Bird,sample_000007,46,46,46,0.04355422056028934,0.0834728463594443
Bird,sample_000007,47,47,47,0.04355488804769275,0.08347407222475144
Bird,sample_000007,48,48,48,0.04348957137829194,0.08335410831341379
Bird,sample_000007,49,49,49,0.04334629756729963,0.08309091174879764
Bird,sample_000007,50,50,50,0.04323814450242663,0.08289218474282131
Bird,sample_000007,51,51,51,0.04317115036988653,0.08276906498915149
Bird,sample_000007,52,52,52,0.04308018796422616,0.08260187176655234
Bird,sample_000007,53,53,53,0.043000665738667315,0.08245568224678679
Bird,sample_000007,54,54,54,0.04304299756160359,0.08253350564114478
Bird,sample_000007,55,55,55,0.042985056567245446,0.082426984541315
Bird,sample_000007,56,56,56,0.042973357123416094,0.08240547436789608
Bird,sample_000007,57,57,57,0.04285477328588446,0.08218742318425656
Bird,sample_000007,58,58,58,0.04270730021338623,0.08191618147230069
Bird,sample_000007,59,59,59,0.042564025760071886,0.08165258863414354
Bird,sample_000007,60,60,60,0.04251372496222831,0.08156002927207244
Bird,sample_000007,61,61,61,0.0424635429117858,0.08146767951841766
Bird,sample_000007,62,62,62,0.04246544639521853,0.08147118265082345
Bird,sample_000007,63,63,63,0.042416011223378056,0.08138019901209821
Bird,sample_000007,64,64,64,0.04236984912636412,0.08129523155696673
Bird,sample_000007,65,65,65,0.04243184329182717,0.0814093382984818
Bird,sample_000007,66,66,66,0.042446419236800835,0.08143616487814663
Bird,sample_000007,67,67,67,0.042446419236800835,0.08143616487814663
Bird,sample_000007,68,68,68,0.04235848212954959,0.0812743079386868
Bird,sample_000007,69,69,69,0.042320005956369595,0.08120348014914924
Bird,sample_000007,70,70,70,0.042269651223321186,0.08111077814404155
Bird,sample_000007,71,71,71,0.04227468130364288,0.08112003881887854
Bird,sample_000007,72,72,72,0.04227593901078468,0.0811223543180099
Bird,sample_000007,73,73,73,0.04222882615156018,0.08103561346981837
Bird,sample_000007,74,74,74,0.042181192115886966,0.08094790509555955
Bird,sample_000007,75,75,75,0.04220562246610333,0.08099288961085226
Bird,sample_000007,76,76,76,0.04213803840166061,0.08086843939846629
Bird,sample_000007,77,77,77,0.041984901981060994,0.08058639218521826
Bird,sample_000007,78,78,78,0.041979320531757756,0.08057611068583255
Bird,sample_000007,79,79,79,0.041931628723608304,0.08048825386935528
Bird,sample_000007,80,80,80,0.04190133577094329,0.08043244467085527
Bird,sample_000007,81,81,81,0.04185258817465577,0.08034262936944322
Bird,sample_000007,82,82,82,0.041850122958665276,0.08033808709417535
Bird,sample_000007,83,83,83,0.04188219343619671,0.080397176763462
Bird,sample_000007,84,84,84,0.04184026499815974,0.08031992312801164
Bird,sample_000007,85,85,85,0.0417769153877815,0.08020318893749118
Bird,sample_000007,86,86,86,0.04178981575426059,0.08022696156614773
Bird,sample_000007,87,87,87,0.04162272993555946,0.07991901240122606
Bird,sample_000007,88,88,88,0.04158496971115858,0.07984940436053045
Bird,sample_000007,89,89,89,0.04140141306722995,0.07951096003469162
Bird,sample_000007,90,90,90,0.04137669976414408,0.07946538418521418
Bird,sample_000007,91,91,91,0.041356829988794946,0.07942873911767583
Bird,sample_000007,92,92,92,0.04129733499956407,0.07931900641920178
Bird,sample_000007,93,93,93,0.04134660148975791,0.07940987454245718
Bird,sample_000007,94,94,94,0.04128893537889354,0.07930351312888914
Bird,sample_000007,95,95,95,0.04127574287623086,0.07927917875474225
Bird,sample_000007,96,96,96,0.04119497311165548,0.07913018056270969
Bird,sample_000007,97,97,97,0.04117169844121226,0.0790872408515375
Bird,sample_000007,98,98,98,0.04115917681646367,0.0790641387656313
Bird,sample_000007,99,99,99,0.04114904584021081,0.07904544696000446
Bird,sample_000007,100,100,100,0.04114189756507137,0.07903225806451612
Bird,sample_000009,1,1,1,0.14608417828474862,0.2549274844774159
Bird,sample_000009,2,2,2,0.6631924957909083,0.7974933718968427
Bird,sample_000009,3,3,3,0.66221972193201,0.7967896339989363
Bird,sample_000009,4,4,4,0.6608430838275364,0.7957923180853117
Bird,sample_000009,5,5,5,0.6997790618626785,0.8233764935259711
Bird,sample_000009,6,6,6,0.7230728146697525,0.8392829467376143
Bird,sample_000009,7,7,7,0.31389938935737133,0.4778134336616134
Bird,sample_000009,8,8,8,0.518861559222229,0.683224295291172
Bird,sample_000009,9,9,9,0.5632020571119232,0.7205748668888793
Bird,sample_000009,10,10,10,0.5497724124282605,0.7094879325756608
Bird,sample_000009,11,11,11,0.5076633013015448,0.6734438662309895
Bird,sample_000009,12,12,12,0.4497612789013465,0.6204625346901017
Bird,sample_000009,13,13,13,0.39991417127598705,0.5713409857283968
Bird,sample_000009,14,14,14,0.3570454351717671,0.5262099940324759
Bird,sample_000009,15,15,15,0.3542709305284587,0.5231906297954966
Bird,sample_000009,16,16,16,0.3396547532214928,0.5070780399274047
Bird,sample_000009,17,17,17,0.3369277639701756,0.5040328625828311
Bird,sample_000009,18,18,18,0.30773450356555127,0.47063758389261745
Bird,sample_000009,19,19,19,0.3026586342484037,0.4646783528564703
Bird,sample_000009,20,20,20,0.6041983351429605,0.7532713654002346
Bird,sample_000009,21,21,21,0.6145963877626244,0.7613003378686878
Bird,sample_000009,22,22,22,0.608419670217423,0.7565434338852347
Bird,sample_000009,23,23,23,0.5925322374946861,0.744138452640477
Bird,sample_000009,24,24,24,0.5365869341563786,0.6984140268652969
Bird,sample_000009,25,25,25,0.5479632063074902,0.7079796264855688
Bird,sample_000009,26,26,26,0.545841240756495,0.7062060790788248
Bird,sample_000009,27,27,27,0.5499736286919831,0.7096554657592514
Bird,sample_000009,28,28,28,0.5361341298901523,0.6980303600552001
Bird,sample_000009,29,29,29,0.5292290134415419,0.6921514158961815
Bird,sample_000009,30,30,30,0.5411451916218144,0.702263738113271
Bird,sample_000009,31,31,31,0.550320068633274,0.7099438106589477
Bird,sample_000009,32,32,32,0.539781187285557,0.7011141475719992
Bird,sample_000009,33,33,33,0.5469866876516493,0.707164052564646
Bird,sample_000009,34,34,34,0.5339178292589274,0.6961491927072468
Bird,sample_000009,35,35,35,0.4923893805309735,0.6598671726755219
Bird,sample_000009,36,36,36,0.48097841726618706,0.6495414270169438
Bird,sample_000009,37,37,37,0.4816907906118448,0.650190706001401
Bird,sample_000009,38,38,38,0.49856750626716007,0.6653921217190425
Bird,sample_000009,39,39,39,0.3965476359842557,0.567897042344392
Bird,sample_000009,40,40,40,0.4010264281260492,0.5724751797329681
Bird,sample_000009,41,41,41,0.3843715545755237,0.5553011448481832
Bird,sample_000009,42,42,42,0.3891912004092833,0.5603133683752386
Bird,sample_000009,43,43,43,0.3963694961846533,0.5677143439006177
Bird,sample_000009,44,44,44,0.40052669379937755,0.571965811965812
Bird,sample_000009,45,45,45,0.40068952307986977,0.5721318200464925
Bird,sample_000009,46,46,46,0.4065431918720529,0.5780742379207853
Bird,sample_000009,47,47,47,0.38923800214122795,0.5603618696599095
Bird,sample_000009,48,48,48,0.3917975158190766,0.5630093621607059
Bird,sample_000009,49,49,49,0.3776864728192162,0.5482908924065153
Bird,sample_000009,50,50,50,0.38419117647058826,0.5551128818061088
Bird,sample_000009,51,51,51,0.38197268034172416,0.5527933884297521
Bird,sample_000009,52,52,52,0.3726644370122631,0.5429796634396725
Bird,sample_000009,53,53,53,0.3736858587214244,0.5440630495668599
Bird,sample_000009,54,54,54,0.3723987344592487,0.5426975777647899
Bird,sample_000009,55,55,55,0.34958601655933763,0.5180640763462849
Bird,sample_000009,56,56,56,0.3504298595093311,0.518990093475358
Bird,sample_000009,57,57,57,0.3437140036202073,0.5115880353917276
Bird,sample_000009,58,58,58,0.3486219405412167,0.5170046994805837
Bird,sample_000009,59,59,59,0.3494484372388434,0.5179129896268773
Bird,sample_000009,60,60,60,0.3570329858143907,0.5261964735516372
Bird,sample_000009,61,61,61,0.3504674856400151,0.519031356721515
Bird,sample_000009,62,62,62,0.34884884884884887,0.5172541743970316
Bird,sample_000009,63,63,63,0.3510156118851771,0.5196322067594433
Bird,sample_000009,64,64,64,0.3498975195549421,0.5184060485870104
Bird,sample_000009,65,65,65,0.35891046571575874,0.528232690483718
Bird,sample_000009,66,66,66,0.35580524344569286,0.5248618784530387
Bird,sample_000009,67,67,67,0.3480917934647044,0.5164215006013507
Bird,sample_000009,68,68,68,0.351786464901219,0.5204763829721073
Bird,sample_000009,69,69,69,0.35099920398843687,0.5196142276800942
Bird,sample_000009,70,70,70,0.35016300259132327,0.5186973749380882
Bird,sample_000009,71,71,71,0.3473356831847398,0.5155889323197194
Bird,sample_000009,72,72,72,0.3465899685482536,0.5147668951104828
Bird,sample_000009,73,73,73,0.34682128805135637,0.5150219871459762
Bird,sample_000009,74,74,74,0.34780260862341117,0.5161031836533424
Bird,sample_000009,75,75,75,0.3441350418925579,0.5120542671188927
Bird,sample_000009,76,76,76,0.34817123857024107,0.5165089249930634
Bird,sample_000009,77,77,77,0.35050640328115845,0.5190740339025071
Bird,sample_000009,78,78,78,0.3491891441197315,0.5176281556098014
